"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","cell_type"
1.84568686421543e-19,0.478059486360071,0.835,0.642,2.53117496558505e-15,"1","CALM1","Memory CD4 T"
2.64792237658321e-19,0.291598291903756,0.998,0.967,3.63136074724622e-15,"1","RPL31","Memory CD4 T"
3.17049093967812e-19,0.618430373711937,0.882,0.703,4.34801127467458e-15,"1","FXYD5","Memory CD4 T"
1.02323152621529e-18,1.0083883325696,0.303,0.131,1.40325971505165e-14,"1","PBXIP1","Memory CD4 T"
2.22962942547148e-18,0.583446625924123,0.81,0.617,3.05771379409159e-14,"1","ZFP36L2","Memory CD4 T"
5.84823923435983e-18,0.490675331288532,0.839,0.638,8.02027528600107e-14,"1","HSPA8","Memory CD4 T"
8.32526533501187e-18,0.423884777438231,0.456,0.248,1.14172688804353e-13,"1","GIMAP5","Memory CD4 T"
1.86909259500909e-17,0.498376605292751,0.495,0.26,2.56327358479546e-13,"1","ACAP1","Memory CD4 T"
2.51598810288308e-17,0.591677033041002,0.66,0.436,3.45042608429386e-13,"1","IFITM1","Memory CD4 T"
2.72676443468867e-17,0.258805768797506,1,0.987,3.73948474573204e-13,"1","RPS7","Memory CD4 T"
4.20829973890173e-17,0.342817561796897,0.979,0.876,5.77126226192983e-13,"1","CD52","Memory CD4 T"
4.63657160523671e-17,0.49476278270872,0.645,0.394,6.35859429942162e-13,"1","IL2RG","Memory CD4 T"
7.37346131745539e-17,0.866256895927044,0.635,0.42,1.01119648507583e-12,"1","GIMAP4","Memory CD4 T"
1.1431552256967e-16,0.327216949695875,0.963,0.895,1.56772307652046e-12,"1","RPL36A","Memory CD4 T"
1.65257147386588e-16,0.449781713917529,0.858,0.708,2.26633651925967e-12,"1","RPSAP58","Memory CD4 T"
2.33226987799388e-16,0.787668887662313,0.53,0.323,3.19847491068081e-12,"1","CD69","Memory CD4 T"
2.6399285978876e-16,0.800751179834841,0.454,0.252,3.62039807914305e-12,"1","YWHAQ","Memory CD4 T"
3.07270754496518e-16,1.23553209915418,0.289,0.132,4.21391112716525e-12,"1","TNFAIP3","Memory CD4 T"
5.92746251630844e-16,0.608580201961234,0.548,0.33,8.1289220948654e-12,"1","CRIP1","Memory CD4 T"
2.11771458077007e-15,0.495621531122244,0.629,0.417,2.90423377606807e-11,"1","ARL6IP5","Memory CD4 T"
4.12739675003209e-15,0.316619287178074,0.963,0.843,5.660311902994e-11,"1","RPS21","Memory CD4 T"
5.02807837514327e-15,0.919132815494289,0.416,0.226,6.89550668367147e-11,"1","MZT2A","Memory CD4 T"
6.11050110778252e-15,0.323983817589834,0.973,0.908,8.37994121921294e-11,"1","FOS","Memory CD4 T"
7.01811871773636e-15,0.284190775776339,0.988,0.957,9.62464800950364e-11,"1","RPL17","Memory CD4 T"
1.16823680054688e-14,0.343765624087216,0.913,0.766,1.60211994826999e-10,"1","ITM2B","Memory CD4 T"
1.42352678191747e-14,0.645218756828327,0.379,0.2,1.95222462872161e-10,"1","SEPT1","Memory CD4 T"
2.13409616800347e-14,0.928092231300674,0.373,0.194,2.92669948479996e-10,"1","OCIAD2","Memory CD4 T"
2.18678540179792e-14,0.77141604053407,0.291,0.137,2.99895750002567e-10,"1","LEF1","Memory CD4 T"
2.2249599431242e-14,0.932594470070982,0.27,0.13,3.05131006600053e-10,"1","LIMS1","Memory CD4 T"
2.81016359061956e-14,0.644428320411491,0.544,0.345,3.85385834817566e-10,"1","PEBP1","Memory CD4 T"
7.98466607839676e-14,0.275538809404744,0.99,0.898,1.09501710599133e-09,"1","RPS26","Memory CD4 T"
1.30135065135367e-13,0.730564104127438,0.328,0.172,1.78467228326642e-09,"1","TXN","Memory CD4 T"
1.31668918721824e-13,0.553569576873166,0.518,0.337,1.8057075513511e-09,"1","FYB","Memory CD4 T"
3.37303430488781e-13,0.449399955541836,0.645,0.42,4.62577924572314e-09,"1","ISG20","Memory CD4 T"
6.3120802121242e-13,0.435371985277785,0.592,0.391,8.65638680290713e-09,"1","TMEM123","Memory CD4 T"
2.74618216305999e-12,0.767846398244541,0.272,0.138,3.76611421842047e-08,"1","ILF3-AS1","Memory CD4 T"
2.87902985331479e-12,0.67033799842149,0.388,0.221,3.94830154083591e-08,"1","PIK3IP1","Memory CD4 T"
3.9449051290016e-12,0.407365337039786,0.643,0.446,5.41004289391279e-08,"1","TRAF3IP3","Memory CD4 T"
4.94067356780296e-12,0.642576445105752,0.307,0.158,6.77563973088498e-08,"1","PIM1","Memory CD4 T"
7.62362352600965e-12,0.573808316007035,0.359,0.196,1.04550373035696e-07,"1","TSTD1","Memory CD4 T"
1.68504157126866e-11,0.618282450446637,0.285,0.143,2.31086601083784e-07,"1","PRKCQ-AS1","Memory CD4 T"
1.69322925419077e-11,0.787196387720863,0.285,0.151,2.32209459919722e-07,"1","SOCS3","Memory CD4 T"
2.43075088587318e-11,0.585840487555486,0.433,0.261,3.33353176488647e-07,"1","DNAJB1","Memory CD4 T"
2.69939807764863e-11,0.862569291415718,0.353,0.206,3.70195452368733e-07,"1","TCF7","Memory CD4 T"
3.22531777650613e-11,0.464294708637113,0.664,0.478,4.42320079870051e-07,"1","SOD1","Memory CD4 T"
5.42867757897608e-11,0.593116019442512,0.433,0.261,7.44488843180779e-07,"1","ANKRD12","Memory CD4 T"
1.22134768341266e-10,0.533652269488694,0.384,0.22,1.67495621303212e-06,"1","RHOH","Memory CD4 T"
1.24874321589313e-10,0.401230273346954,0.625,0.438,1.71252644627584e-06,"1","RARRES3","Memory CD4 T"
1.6826888326123e-10,0.452180767969783,0.79,0.619,2.30763946504451e-06,"1","KLF6","Memory CD4 T"
1.96731569248249e-10,0.319067021223162,0.913,0.791,2.69797674067049e-06,"1","DDX5","Memory CD4 T"
2.6212616168256e-10,0.491291883438552,0.604,0.416,3.59479818131463e-06,"1","COX6C","Memory CD4 T"
4.96379702860836e-10,0.533441983851811,0.524,0.349,6.80735124503351e-06,"1","HNRNPF","Memory CD4 T"
5.28750199434966e-10,0.551810177951688,0.371,0.223,7.25128023505112e-06,"1","BIN1","Memory CD4 T"
1.06888795171339e-09,0.76826851886654,0.377,0.23,1.46587293697975e-05,"1","RWDD1","Memory CD4 T"
2.26111794377558e-09,0.549646328014881,0.365,0.226,3.10089714809383e-05,"1","TUBA4A","Memory CD4 T"
3.06189358833782e-09,0.33494364714284,0.691,0.494,4.19908086704649e-05,"1","HMGN1","Memory CD4 T"
3.3668005401601e-09,0.484189614473266,0.602,0.437,4.61723026077556e-05,"1","SKP1","Memory CD4 T"
3.40852959180309e-09,0.293946662860611,0.897,0.752,4.67445748219876e-05,"1","TOMM7","Memory CD4 T"
3.94315214135061e-09,0.364400650537925,0.847,0.732,5.40763884664823e-05,"1","TSC22D3","Memory CD4 T"
4.05581343645999e-09,0.597119446279188,0.309,0.183,5.56214254676123e-05,"1","SBDS","Memory CD4 T"
4.70926046306376e-09,0.616912803992147,0.443,0.287,6.45827979904565e-05,"1","PPA1","Memory CD4 T"
5.91691415903674e-09,0.489528700824235,0.324,0.185,8.11445607770299e-05,"1","TECR","Memory CD4 T"
6.37109306253876e-09,0.444309288375771,0.386,0.239,8.73731702596566e-05,"1","CCNL1","Memory CD4 T"
6.46471937167869e-09,0.478901059095905,0.489,0.333,8.86571614632015e-05,"1","BTG2","Memory CD4 T"
6.55966516863455e-09,0.742587613705825,0.373,0.234,8.99592481226543e-05,"1","LEPROTL1","Memory CD4 T"
7.45815727590087e-09,0.401586310658499,0.61,0.456,0.000102281168881705,"1","RAN","Memory CD4 T"
7.85328878214361e-09,0.475243637344245,0.402,0.255,0.000107700002358317,"1","ABRACL","Memory CD4 T"
8.5962944126795e-09,0.833422981128736,0.28,0.165,0.000117889581575487,"1","PDCD5","Memory CD4 T"
9.64828509354128e-09,0.339795344366275,0.823,0.674,0.000132316581772825,"1","MYL12B","Memory CD4 T"
9.69299090309975e-09,0.727753652814804,0.408,0.262,0.00013292967724511,"1","PSMC5","Memory CD4 T"
1.80922509745176e-08,0.552189839255008,0.301,0.176,0.000248117129864534,"1","DSTN","Memory CD4 T"
1.90200906593368e-08,0.921908724117661,0.355,0.229,0.000260841523302144,"1","SLC2A3","Memory CD4 T"
2.07852697994733e-08,0.545136712814949,0.293,0.171,0.000285049190029977,"1","ADD3","Memory CD4 T"
3.90769329851476e-08,0.324786679044942,0.425,0.274,0.000535901058958314,"1","C12orf57","Memory CD4 T"
5.13517472371974e-08,0.419345051263032,0.501,0.348,0.000704237861610925,"1","MZT2B","Memory CD4 T"
5.80264240892999e-08,0.476424351387754,0.334,0.206,0.000795774379960659,"1","TERF2IP","Memory CD4 T"
6.18516394561716e-08,0.35195637226891,0.689,0.542,0.000848233383501937,"1","SNRPD2","Memory CD4 T"
6.78520274824573e-08,0.428342925498185,0.287,0.167,0.00093052270489442,"1","PSIP1","Memory CD4 T"
6.95478659356737e-08,0.449472144201903,0.534,0.388,0.000953779433441829,"1","MIF","Memory CD4 T"
7.52266923405734e-08,0.452907410406497,0.313,0.191,0.00103165885875862,"1","BUB3","Memory CD4 T"
1.20809865088723e-07,0.525757953080056,0.258,0.147,0.00165678648982675,"1","ABHD14B","Memory CD4 T"
1.31272848592413e-07,0.422179793598897,0.324,0.199,0.00180027584559635,"1","CAPN2","Memory CD4 T"
1.35087754141337e-07,0.362078384046852,0.61,0.467,0.00185259346029429,"1","LDHA","Memory CD4 T"
1.43948935851307e-07,0.417324580706284,0.369,0.235,0.00197411570626483,"1","DUSP2","Memory CD4 T"
1.57069548219987e-07,0.381839029003221,0.654,0.511,0.0021540517842889,"1","HSP90AA1","Memory CD4 T"
1.72456829151974e-07,0.484046389811815,0.456,0.312,0.00236507295499018,"1","SEPT9","Memory CD4 T"
1.99618637873307e-07,0.650063857141812,0.318,0.201,0.00273756999979454,"1","DDIT4","Memory CD4 T"
4.15655618248422e-07,0.392239525577581,0.33,0.214,0.00570030114865885,"1","DDX24","Memory CD4 T"
5.46423645658292e-07,0.536414557938024,0.293,0.186,0.00749365387655782,"1","KARS","Memory CD4 T"
6.56390199995693e-07,0.410624164291147,0.748,0.611,0.00900173520274093,"1","IER2","Memory CD4 T"
7.80422691709498e-07,0.453501071928931,0.326,0.212,0.0107027167941041,"1","CDC42SE2","Memory CD4 T"
9.10319954882853e-07,0.802233420215835,0.27,0.172,0.0124841278612635,"1","NSMCE1","Memory CD4 T"
1.02024912373043e-06,0.50114896157543,0.266,0.164,0.0139916964828392,"1","MYLIP","Memory CD4 T"
1.05433370885006e-06,0.303737470951201,0.433,0.303,0.0144591324831698,"1","XRCC6","Memory CD4 T"
1.19907480776116e-06,0.362616417073345,0.285,0.175,0.0164441119136365,"1","CRBN","Memory CD4 T"
1.2853200928829e-06,0.335015754132391,0.476,0.342,0.0176268797537961,"1","YWHAZ","Memory CD4 T"
1.39010754070349e-06,0.379856361050862,0.641,0.496,0.0190639348132077,"1","GTF3A","Memory CD4 T"
1.96633716649325e-06,0.254328977587128,0.936,0.904,0.0269663479012885,"1","RPL34","Memory CD4 T"
2.22227073531036e-06,0.259139965599692,0.79,0.608,0.0304762208640463,"1","S100A10","Memory CD4 T"
2.25421698908356e-06,0.429273831819169,0.357,0.24,0.030914331788292,"1","DUT","Memory CD4 T"
2.64377648051515e-06,0.541824745185279,0.254,0.157,0.0362567506537848,"1","DDX18","Memory CD4 T"
3.26581516671932e-06,0.278658833341833,0.4,0.27,0.0447873891963888,"1","C9orf78","Memory CD4 T"
3.84864989419109e-06,0.401851767153889,0.404,0.283,0.0527803846489366,"1","KRTCAP2","Memory CD4 T"
4.17059711713949e-06,0.317987754101099,0.398,0.28,0.0571955688644509,"1","SUB1","Memory CD4 T"
6.45752584552847e-06,0.617846978063165,0.315,0.214,0.0885585094455775,"1","TAP1","Memory CD4 T"
6.47520055443904e-06,0.554352244103778,0.291,0.194,0.0888009004035769,"1","IL10RA","Memory CD4 T"
8.20069971467598e-06,0.264679556349331,0.322,0.222,0.112464395887066,"1","ICAM2","Memory CD4 T"
9.96738278582909e-06,0.366789505189819,0.468,0.346,0.13669268752486,"1","DAD1","Memory CD4 T"
1.20426385922725e-05,0.307898963146814,0.652,0.518,0.165152745654425,"1","RPL41","Memory CD4 T"
1.40742672573778e-05,0.25556889999625,0.28,0.18,0.19301450116768,"1","ARL4C","Memory CD4 T"
1.63669056240447e-05,0.319846068937621,0.419,0.306,0.22445574372815,"1","CCDC109B","Memory CD4 T"
1.79443950089445e-05,0.382961432988105,0.26,0.166,0.246089433152664,"1","HMOX2","Memory CD4 T"
1.9280872524947e-05,0.254300938568025,0.928,0.85,0.264417885807123,"1","ACTG1","Memory CD4 T"
2.03834576591302e-05,0.496017655716062,0.293,0.192,0.279538738337312,"1","HSPE1","Memory CD4 T"
2.57825886701809e-05,0.387237117504498,0.324,0.228,0.35358242102286,"1","IDS","Memory CD4 T"
2.66519777286896e-05,0.254273838452533,0.254,0.165,0.365505222571249,"1","WTAP","Memory CD4 T"
3.03090499131682e-05,0.374202957511242,0.489,0.353,0.415658310509188,"1","TRMT112","Memory CD4 T"
3.19659813051697e-05,0.381143098627856,0.353,0.253,0.438381467619097,"1","ANXA11","Memory CD4 T"
4.22180576404563e-05,0.38321835740098,0.287,0.196,0.578978442481218,"1","FNBP1","Memory CD4 T"
4.46219221207383e-05,0.310300668633477,0.598,0.46,0.611945039963805,"1","SRSF7","Memory CD4 T"
4.77476322057996e-05,0.355429093071726,0.26,0.172,0.654811028070335,"1","OSTC","Memory CD4 T"
4.99411856754679e-05,0.406613476215522,0.27,0.178,0.684893420353366,"1","MRPL34","Memory CD4 T"
5.1215282905112e-05,0.427229156994545,0.513,0.385,0.702366389760706,"1","PTGES3","Memory CD4 T"
5.18651466652029e-05,0.309877840310253,0.507,0.39,0.711278621366592,"1","CIB1","Memory CD4 T"
6.52261495858853e-05,0.292067011292162,0.367,0.261,0.894511415420831,"1","C19orf60","Memory CD4 T"
6.91462853461614e-05,0.275093927283121,0.408,0.291,0.948272157237258,"1","ATPIF1","Memory CD4 T"
0.0082837249626932,1.00356239391386,0.276,0.213,1,"1","NSA2","Memory CD4 T"
0.000719962478128329,0.630956807808079,0.258,0.183,1,"1","EWSR1","Memory CD4 T"
0.000131878238969198,0.627855031286728,0.266,0.183,1,"1","TRAM1","Memory CD4 T"
0.00847002954303466,0.62275047686799,0.334,0.266,1,"1","FUS","Memory CD4 T"
0.0022945713426027,0.594302782299616,0.285,0.209,1,"1","RPS27L","Memory CD4 T"
0.000187877079429964,0.554726005165684,0.318,0.228,1,"1","KHDRBS1","Memory CD4 T"
0.00087259619822728,0.514680462142642,0.305,0.227,1,"1","DOK2","Memory CD4 T"
0.00886653803719554,0.494346762149472,0.26,0.195,1,"1","STK4","Memory CD4 T"
0.00126946833041703,0.468647344727431,0.278,0.201,1,"1","PHB","Memory CD4 T"
8.47984325255158e-05,0.467775605410554,0.258,0.175,1,"1","MATR3","Memory CD4 T"
0.000257574638505295,0.467417379895888,0.315,0.223,1,"1","TMEM14B","Memory CD4 T"
0.000238696838597965,0.444031113746276,0.365,0.265,1,"1","DYNLRB1","Memory CD4 T"
0.000128288892538817,0.442808951105476,0.266,0.178,1,"1","CHURC1","Memory CD4 T"
0.00142352585678183,0.439975248995922,0.326,0.249,1,"1","S1PR4","Memory CD4 T"
0.00106038258138366,0.438256544820379,0.309,0.221,1,"1","ACP1","Memory CD4 T"
0.00509362378320202,0.425462785144469,0.478,0.38,1,"1","TMEM59","Memory CD4 T"
0.000288027565899382,0.38751487730414,0.254,0.176,1,"1","TMED10","Memory CD4 T"
0.00468851486078128,0.381423330823096,0.262,0.194,1,"1","SF3B2","Memory CD4 T"
0.000154047175429219,0.376565576028269,0.27,0.186,1,"1","MRP63","Memory CD4 T"
0.000238296384453885,0.373394665960439,0.299,0.21,1,"1","SIGIRR","Memory CD4 T"
0.000186524189309407,0.368966378631282,0.326,0.23,1,"1","CD47","Memory CD4 T"
0.00317189605058439,0.368920915857318,0.289,0.221,1,"1","IK","Memory CD4 T"
0.000131780558543693,0.368163775116528,0.318,0.222,1,"1","EIF4B","Memory CD4 T"
0.000213241053094862,0.365261715641981,0.256,0.174,1,"1","GRK6","Memory CD4 T"
0.00242198250428475,0.360002907858813,0.412,0.321,1,"1","PDIA3","Memory CD4 T"
0.000133978874280092,0.35500012937513,0.32,0.224,1,"1","XRCC5","Memory CD4 T"
0.000994405043710114,0.351932674872013,0.313,0.235,1,"1","HNRNPU","Memory CD4 T"
0.000142438469788806,0.339566732496579,0.386,0.287,1,"1","PRDX1","Memory CD4 T"
0.00204125346521027,0.336905153526114,0.256,0.188,1,"1","TRAPPC6A","Memory CD4 T"
0.000139788606557004,0.336193280863903,0.367,0.268,1,"1","PYURF","Memory CD4 T"
0.000234596529673721,0.324517028288087,0.763,0.644,1,"1","GPSM3","Memory CD4 T"
7.9539096805147e-05,0.324390032239125,0.264,0.174,1,"1","USMG5","Memory CD4 T"
0.000118944372218615,0.32324660158531,0.293,0.204,1,"1","TCEA1","Memory CD4 T"
0.000599865520162549,0.323162275480243,0.285,0.201,1,"1","MGST3","Memory CD4 T"
0.000484118611322125,0.320299756354777,0.46,0.357,1,"1","EIF3E","Memory CD4 T"
0.000163125795520763,0.31935887930724,0.258,0.178,1,"1","ATP1A1","Memory CD4 T"
0.00208172190801025,0.317428206200947,0.336,0.255,1,"1","PSMA5","Memory CD4 T"
0.000518659053787222,0.31723502213015,0.274,0.196,1,"1","CCT3","Memory CD4 T"
0.00123702322558682,0.313685482219734,0.348,0.26,1,"1","TMED2","Memory CD4 T"
0.00146172640677019,0.311311526777281,0.501,0.393,1,"1","CCND3","Memory CD4 T"
0.00292784675519322,0.310622830769727,0.297,0.226,1,"1","PA2G4","Memory CD4 T"
0.000477896803062463,0.310098427576113,0.373,0.275,1,"1","GYPC","Memory CD4 T"
0.000350408096488041,0.308318593597142,0.293,0.207,1,"1","ANXA7","Memory CD4 T"
0.000282965982014329,0.294359920704766,0.276,0.191,1,"1","HNRNPR","Memory CD4 T"
0.00484290847683908,0.282861777262812,0.28,0.209,1,"1","NDUFA12","Memory CD4 T"
0.000535346197364115,0.279216972713705,0.532,0.414,1,"1","CUTA","Memory CD4 T"
0.000482932128382354,0.271477607742049,0.332,0.24,1,"1","PCNP","Memory CD4 T"
0.000379579821341005,0.269535500035896,0.299,0.215,1,"1","DEK","Memory CD4 T"
0.000177097675207103,0.268151428437478,0.616,0.507,1,"1","NDUFA4","Memory CD4 T"
0.00130434282698122,0.266073126484819,0.252,0.181,1,"1","CACYBP","Memory CD4 T"
0.00311729017547963,0.265963289869537,0.394,0.31,1,"1","GIMAP1","Memory CD4 T"
0.000384923613867722,0.260203604022797,0.41,0.306,1,"1","NDFIP1","Memory CD4 T"
0.00870512279066574,0.258137774027428,0.384,0.31,1,"1","HMGB2","Memory CD4 T"
0.000949246742552409,0.256663117464488,0.48,0.382,1,"1","COX7A2","Memory CD4 T"
0.00983811532477799,0.254141832032286,0.266,0.205,1,"1","CKLF","Memory CD4 T"
0.000449863733706192,0.250690567019718,0.439,0.339,1,"1","ATP5H","Memory CD4 T"
0,6.64505608845263,0.975,0.121,0,"2","S100A8","CD14 Mono"
0,6.18144673331318,0.996,0.215,0,"2","S100A9","CD14 Mono"
0,5.651790479768,0.909,0.059,0,"2","LGALS2","CD14 Mono"
1.70946713461071e-321,4.06178234726513,0.952,0.15,2.34436322840513e-317,"2","FCN1","CD14 Mono"
1.03495244101648e-295,5.98417657388839,0.667,0.027,1.41933377761e-291,"2","CD14","CD14 Mono"
1.0052190895312e-284,3.27199969585116,0.994,0.265,1.37855745938308e-280,"2","TYROBP","CD14 Mono"
1.65951876025223e-278,5.34534971742333,0.686,0.041,2.2758640278099e-274,"2","MS4A6A","CD14 Mono"
2.07820498066081e-269,3.20363062442605,0.992,0.266,2.85005031047824e-265,"2","CST3","CD14 Mono"
3.89129891956751e-268,4.74235792649738,1,0.516,5.33652733829489e-264,"2","LYZ","CD14 Mono"
8.82235574830444e-241,3.12966745209758,0.919,0.222,1.20989786732247e-236,"2","TYMP","CD14 Mono"
9.73925769506141e-233,3.15634919894787,0.786,0.106,1.33564180030072e-228,"2","CFD","CD14 Mono"
1.50546401383709e-229,2.25061646878148,0.958,0.223,2.06459334857619e-225,"2","LST1","CD14 Mono"
2.36852481706531e-229,2.79457055922374,0.979,0.365,3.24819493412337e-225,"2","LGALS1","CD14 Mono"
1.15351576460531e-227,2.51902749154392,0.958,0.244,1.58193151957972e-223,"2","AIF1","CD14 Mono"
1.20186200746214e-217,2.90499105726627,0.944,0.352,1.64823355703359e-213,"2","GSTP1","CD14 Mono"
1.87949467032721e-217,3.63228470463172,0.759,0.127,2.57753899088674e-213,"2","GRN","CD14 Mono"
1.15136989577697e-216,2.60766533495197,0.923,0.312,1.57898867506854e-212,"2","GPX1","CD14 Mono"
2.11746984598199e-214,2.62451319598768,1,0.987,2.9038981467797e-210,"2","FTL","CD14 Mono"
2.14446207116407e-206,2.11955558153308,0.996,0.735,2.94091528439441e-202,"2","S100A6","CD14 Mono"
2.11105398581151e-200,2.21656223831107,1,0.987,2.89509943614191e-196,"2","FTH1","CD14 Mono"
1.82023318589455e-194,2.03121597458017,0.94,0.229,2.49626779113578e-190,"2","FCER1G","CD14 Mono"
8.86298742396881e-185,2.35256115717033,0.944,0.429,1.21547009532308e-180,"2","CTSS","CD14 Mono"
1.82736002637466e-180,2.92014930437,0.709,0.114,2.5060415401702e-176,"2","CD68","CD14 Mono"
2.69631983465975e-179,3.26965575240882,0.692,0.121,3.69773302125238e-175,"2","CEBPD","CD14 Mono"
1.23732968512577e-177,1.69579303425167,1,0.771,1.69687393018148e-173,"2","S100A4","CD14 Mono"
3.25918395993117e-173,3.11013917996831,0.715,0.142,4.46964488264961e-169,"2","LGALS3","CD14 Mono"
1.51637999584409e-172,2.5157793067364,0.879,0.315,2.07956352630058e-168,"2","NPC2","CD14 Mono"
2.83230066658763e-172,2.98521278153695,0.765,0.194,3.88421713415828e-168,"2","AP1S2","CD14 Mono"
2.0191570641957e-170,1.47549275647623,0.996,0.893,2.76907199783798e-166,"2","OAZ1","CD14 Mono"
1.73200868090269e-167,3.94893142120716,0.543,0.058,2.37527670498995e-163,"2","CDA","CD14 Mono"
1.88510648686425e-167,2.15036734994665,0.923,0.417,2.58523503608563e-163,"2","PSAP","CD14 Mono"
4.22873877280629e-167,2.06213079665656,0.95,0.432,5.79929235302655e-163,"2","S100A11","CD14 Mono"
5.36923049556574e-163,2.04012210047232,0.967,0.507,7.36336270161886e-159,"2","SAT1","CD14 Mono"
1.36513602109217e-161,3.61308635595636,0.588,0.084,1.8721475393258e-157,"2","NCF2","CD14 Mono"
1.77416180028343e-161,2.97792082799547,0.647,0.11,2.4330854929087e-157,"2","CFP","CD14 Mono"
2.66151064184804e-158,4.41138111519662,0.464,0.038,3.6499956942304e-154,"2","CSF3R","CD14 Mono"
3.62721167496719e-156,1.78126380048263,0.973,0.553,4.97435809105e-152,"2","COTL1","CD14 Mono"
1.15809948460205e-155,3.64667575556781,0.551,0.075,1.58821763318325e-151,"2","BLVRB","CD14 Mono"
5.49651632492688e-155,2.50038529064361,0.711,0.143,7.53792248800472e-151,"2","SERPINA1","CD14 Mono"
1.5218947486486e-150,5.68257639011747,0.37,0.015,2.08712645829669e-146,"2","ASGR1","CD14 Mono"
1.0958955413135e-149,3.6945311328959,0.514,0.062,1.50291114535733e-145,"2","NUP214","CD14 Mono"
3.28727066550515e-147,2.12431766303886,0.875,0.404,4.50816299067377e-143,"2","GABARAP","CD14 Mono"
4.26285223656076e-146,3.82355703305795,0.441,0.038,5.84607555721942e-142,"2","ALDH2","CD14 Mono"
1.66506526102096e-145,3.09364877832443,0.653,0.14,2.28347049896414e-141,"2","FCGRT","CD14 Mono"
1.2440950074812e-142,2.80742993697074,0.555,0.079,1.70615189325971e-138,"2","IFI30","CD14 Mono"
